gene_name	drug_name	interaction_type	source	gene_categories	UC	CD
BIRC3	GDC-0152	n/a	GuideToPharmacologyInteractions	protease inhibitor	false	false
BIRC3	LCL161	antagonist	TALC	protease inhibitor	false	false
BIRC3	AT-406	antagonist	TALC	protease inhibitor	false	false
BIRC3	AT-406	n/a	GuideToPharmacologyInteractions	protease inhibitor	false	false
BIRC3	AZD5582	n/a	GuideToPharmacologyInteractions	protease inhibitor	false	false
BIRC3	SM-337	n/a	GuideToPharmacologyInteractions	protease inhibitor	false	false
BIRC3	GDC-0152	n/a	GuideToPharmacologyInteractions	protease inhibitor	false	false
BIRC3	LCL161	antagonist	TALC	protease inhibitor	false	false
BIRC3	AT-406	antagonist	TALC	protease inhibitor	false	false
DPYD	5-IODOURACIL	n/a	DrugBank	druggable genome	false	false
DPYD	(5S)-5-IODODIHYDRO-2,4(1H,3H)-PYRIMIDINEDIONE	n/a	DrugBank	druggable genome	false	false
DPYD	URACIL	n/a	DrugBank	druggable genome	false	false
DPYD	ENILURACIL	n/a	DrugBank	druggable genome	false	false
DPYD	RIBOFLAVIN MONOPHOSPHATE	n/a	DrugBank	druggable genome	false	false
DPYD	6-CARBOXYMETHYLURACIL	n/a	DrugBank	druggable genome	false	false
DPYD	MITOMYCIN	n/a	PharmGKB	druggable genome	false	false
DPYD	CAPECITABINE	n/a	PharmGKB	druggable genome	false	false
DPYD	TEGAFUR	n/a	PharmGKB	druggable genome	false	false
DPYD	RALTITREXED	n/a	PharmGKB	druggable genome	false	false
DPYD	ENILURACIL	n/a	TdgClinicalTrial	druggable genome	false	false
NR1H4	22R-HYDROXYCHOLESTEROL	n/a	GuideToPharmacologyInteractions	druggable genome,nuclear hormone receptor,transcription factor binding	false	false
NR1H4	OBETICHOLIC ACID	n/a	GuideToPharmacologyInteractions	druggable genome,nuclear hormone receptor,transcription factor binding	false	false
NR1H4	FEXARAMINE	n/a	GuideToPharmacologyInteractions	druggable genome,nuclear hormone receptor,transcription factor binding	false	false
NR1H4	CHENODEOXYCHOLIC ACID	n/a	GuideToPharmacologyInteractions	druggable genome,nuclear hormone receptor,transcription factor binding	false	false
NR1H4	CHENODEOXYCHOLIC ACID	other/unknown	DrugBank	druggable genome,nuclear hormone receptor,transcription factor binding	false	false
NR1H4	FEXARAMINE	n/a	DrugBank	druggable genome,nuclear hormone receptor,transcription factor binding	false	false
NR1H4	OBETICHOLIC ACID	n/a	TdgClinicalTrial	druggable genome,nuclear hormone receptor,transcription factor binding	false	false
NR1H4	22R-HYDROXYCHOLESTEROL	n/a	GuideToPharmacologyInteractions	druggable genome,nuclear hormone receptor,transcription factor binding	false	false
NR1H4	OBETICHOLIC ACID	n/a	GuideToPharmacologyInteractions	druggable genome,nuclear hormone receptor,transcription factor binding	false	false
NR1H4	FEXARAMINE	n/a	GuideToPharmacologyInteractions	druggable genome,nuclear hormone receptor,transcription factor binding	false	false
NR1H4	CHENODEOXYCHOLIC ACID	n/a	GuideToPharmacologyInteractions	druggable genome,nuclear hormone receptor,transcription factor binding	false	false
NR1H4	CHENODEOXYCHOLIC ACID	other/unknown	DrugBank	druggable genome,nuclear hormone receptor,transcription factor binding	false	false
NR1H4	FEXARAMINE	n/a	DrugBank	druggable genome,nuclear hormone receptor,transcription factor binding	false	false
NR1H4	OBETICHOLIC ACID	n/a	TdgClinicalTrial	druggable genome,nuclear hormone receptor,transcription factor binding	false	false
TYMS	PEMETREXED	n/a	ClearityFoundationBiomarkers	drug resistance,druggable genome	false	false
TYMS	CAPECITABINE	n/a	ClearityFoundationBiomarkers	drug resistance,druggable genome	false	false
TYMS	MLS003106905	n/a	ClearityFoundationClinicalTrial	drug resistance,druggable genome	false	false
TYMS	MLS003106905	n/a	ClearityFoundationClinicalTrial	drug resistance,druggable genome	false	false
TYMS	CAPECITABINE	n/a	ClearityFoundationClinicalTrial	drug resistance,druggable genome	false	false
TYMS	MLS003106905	n/a	ClearityFoundationClinicalTrial	drug resistance,druggable genome	false	false
TYMS	5-FLUOROURACIL	n/a	ClearityFoundationClinicalTrial	drug resistance,druggable genome	false	false
TYMS	CAPECITABINE	n/a	ClearityFoundationClinicalTrial	drug resistance,druggable genome	false	false
TYMS	N-(3,5-DIMETHOXYPHENYL)IMIDODICARBONIMIDIC DIAMIDE	n/a	DrugBank	drug resistance,druggable genome	false	false
TYMS	FLOXURIDINE	n/a	DrugBank	drug resistance,druggable genome	false	false
TYMS	GEMCITABINE	inhibitor	DrugBank	drug resistance,druggable genome	false	false
TYMS	CAPECITABINE	inhibitor	DrugBank	drug resistance,druggable genome	false	false
TYMS	LEUCOVORIN	inhibitor	DrugBank	drug resistance,druggable genome	false	false
TYMS	6-ETHYL-5-PHENYLPYRIMIDINE-2,4-DIAMINE	n/a	DrugBank	drug resistance,druggable genome	false	false
TYMS	TRIFLURIDINE	inhibitor	DrugBank	drug resistance,druggable genome	false	false
TYMS	S,S-(2-HYDROXYETHYL)THIOCYSTEINE	n/a	DrugBank	drug resistance,druggable genome	false	false
TYMS	TRIMETHOPRIM	inhibitor	DrugBank	drug resistance,druggable genome	false	false
TYMS	RALTITREXED	inhibitor	DrugBank	drug resistance,druggable genome	false	false
TYMS	10-PROPARGYL-5,8-DIDEAZAFOLIC ACID	n/a	DrugBank	drug resistance,druggable genome	false	false
TYMS	PEMETREXED	inhibitor	DrugBank	drug resistance,druggable genome	false	false
TYMS	FLOXURIDINE	n/a	TdgClinicalTrial	drug resistance,druggable genome	false	false
TYMS	PEMETREXED	n/a	TdgClinicalTrial	drug resistance,druggable genome	false	false
TYMS	PEMETREXED	n/a	TdgClinicalTrial	drug resistance,druggable genome	false	false
TYMS	LEUCOVORIN	n/a	TdgClinicalTrial	drug resistance,druggable genome	false	false
TYMS	RALTITREXED	n/a	TdgClinicalTrial	drug resistance,druggable genome	false	false
TYMS	TEGAFUR	n/a	TdgClinicalTrial	drug resistance,druggable genome	false	false
TYMS	TEGAFUR	n/a	TdgClinicalTrial	drug resistance,druggable genome	false	false
TYMS	RALTITREXED	n/a	TEND	drug resistance,druggable genome	false	false
TYMS	LEUCOVORIN	n/a	TEND	drug resistance,druggable genome	false	false
TYMS	FLOXURIDINE	n/a	TEND	drug resistance,druggable genome	false	false
TYMS	PEMETREXED	n/a	TEND	drug resistance,druggable genome	false	false
TYMS	FOLIC ACID	n/a	PharmGKB	drug resistance,druggable genome	false	false
TYMS	SULFASALAZINE	n/a	PharmGKB	drug resistance,druggable genome	false	true
TYMS	RALTITREXED	n/a	PharmGKB	drug resistance,druggable genome	false	false
TYMS	5-FLUOROURACIL	n/a	CIViC	drug resistance,druggable genome	false	false
TYMS	PEMETREXED	n/a	CIViC	drug resistance,druggable genome	false	false
TYMS	IRINOTECAN	n/a	CIViC	drug resistance,druggable genome	false	false
TYMS	CAPECITABINE	n/a	GuideToPharmacologyInteractions	drug resistance,druggable genome	false	false
TYMS	RALTITREXED	n/a	GuideToPharmacologyInteractions	drug resistance,druggable genome	false	false
TYMS	PEMETREXED	n/a	GuideToPharmacologyInteractions	drug resistance,druggable genome	false	false
TYMS	FLOXURIDINE	inhibitor	ChEMBL	drug resistance,druggable genome	false	false
TYMS	PEMETREXED DISODIUM	inhibitor	ChEMBL	drug resistance,druggable genome	false	false
TYMS	CAPECITABINE	inhibitor	ChEMBL	drug resistance,druggable genome	false	false
TYMS	PEMETREXED	n/a	ClearityFoundationBiomarkers	drug resistance,druggable genome	false	false
TYMS	CAPECITABINE	n/a	ClearityFoundationBiomarkers	drug resistance,druggable genome	false	false
TYMS	MLS003106905	n/a	ClearityFoundationClinicalTrial	drug resistance,druggable genome	false	false
TYMS	MLS003106905	n/a	ClearityFoundationClinicalTrial	drug resistance,druggable genome	false	false
TYMS	CAPECITABINE	n/a	ClearityFoundationClinicalTrial	drug resistance,druggable genome	false	false
TYMS	MLS003106905	n/a	ClearityFoundationClinicalTrial	drug resistance,druggable genome	false	false
TYMS	5-FLUOROURACIL	n/a	ClearityFoundationClinicalTrial	drug resistance,druggable genome	false	false
TYMS	CAPECITABINE	n/a	ClearityFoundationClinicalTrial	drug resistance,druggable genome	false	false
TYMS	N-(3,5-DIMETHOXYPHENYL)IMIDODICARBONIMIDIC DIAMIDE	n/a	DrugBank	drug resistance,druggable genome	false	false
TYMS	FLOXURIDINE	n/a	DrugBank	drug resistance,druggable genome	false	false
TYMS	GEMCITABINE	inhibitor	DrugBank	drug resistance,druggable genome	false	false
TYMS	CAPECITABINE	inhibitor	DrugBank	drug resistance,druggable genome	false	false
TYMS	LEUCOVORIN	inhibitor	DrugBank	drug resistance,druggable genome	false	false
TYMS	6-ETHYL-5-PHENYLPYRIMIDINE-2,4-DIAMINE	n/a	DrugBank	drug resistance,druggable genome	false	false
TYMS	TRIFLURIDINE	inhibitor	DrugBank	drug resistance,druggable genome	false	false
TYMS	S,S-(2-HYDROXYETHYL)THIOCYSTEINE	n/a	DrugBank	drug resistance,druggable genome	false	false
TYMS	TRIMETHOPRIM	inhibitor	DrugBank	drug resistance,druggable genome	false	false
TYMS	RALTITREXED	inhibitor	DrugBank	drug resistance,druggable genome	false	false
TYMS	10-PROPARGYL-5,8-DIDEAZAFOLIC ACID	n/a	DrugBank	drug resistance,druggable genome	false	false
TYMS	PEMETREXED	inhibitor	DrugBank	drug resistance,druggable genome	false	false
TYMS	FLOXURIDINE	n/a	TdgClinicalTrial	drug resistance,druggable genome	false	false
TYMS	PEMETREXED	n/a	TdgClinicalTrial	drug resistance,druggable genome	false	false
TYMS	PEMETREXED	n/a	TdgClinicalTrial	drug resistance,druggable genome	false	false
TYMS	LEUCOVORIN	n/a	TdgClinicalTrial	drug resistance,druggable genome	false	false
TYMS	RALTITREXED	n/a	TdgClinicalTrial	drug resistance,druggable genome	false	false
TYMS	TEGAFUR	n/a	TdgClinicalTrial	drug resistance,druggable genome	false	false
TYMS	TEGAFUR	n/a	TdgClinicalTrial	drug resistance,druggable genome	false	false
TYMS	RALTITREXED	n/a	TEND	drug resistance,druggable genome	false	false
TYMS	LEUCOVORIN	n/a	TEND	drug resistance,druggable genome	false	false
TYMS	FLOXURIDINE	n/a	TEND	drug resistance,druggable genome	false	false
TYMS	PEMETREXED	n/a	TEND	drug resistance,druggable genome	false	false
TYMS	FOLIC ACID	n/a	PharmGKB	drug resistance,druggable genome	false	false
TYMS	SULFASALAZINE	n/a	PharmGKB	drug resistance,druggable genome	false	true
TYMS	RALTITREXED	n/a	PharmGKB	drug resistance,druggable genome	false	false
TYMS	5-FLUOROURACIL	n/a	CIViC	drug resistance,druggable genome	false	false
TYMS	PEMETREXED	n/a	CIViC	drug resistance,druggable genome	false	false
TYMS	IRINOTECAN	n/a	CIViC	drug resistance,druggable genome	false	false
TYMS	CAPECITABINE	n/a	GuideToPharmacologyInteractions	drug resistance,druggable genome	false	false
TYMS	RALTITREXED	n/a	GuideToPharmacologyInteractions	drug resistance,druggable genome	false	false
TYMS	PEMETREXED	n/a	GuideToPharmacologyInteractions	drug resistance,druggable genome	false	false
TYMS	FLOXURIDINE	inhibitor	ChEMBL	drug resistance,druggable genome	false	false
TYMS	PEMETREXED DISODIUM	inhibitor	ChEMBL	drug resistance,druggable genome	false	false
TYMS	CAPECITABINE	inhibitor	ChEMBL	drug resistance,druggable genome	false	false
PADI2	L-CITRULLINE	n/a	DrugBank	histone modification	false	false
ANPEP	ICATIBANT	inhibitor	DrugBank	cell surface,druggable genome,external side of plasma membrane,neutral zinc metallopeptidase,protease	false	false
ANPEP	EZETIMIBE	other/unknown	DrugBank	cell surface,druggable genome,external side of plasma membrane,neutral zinc metallopeptidase,protease	false	false
ANPEP	TOSEDOSTAT	inhibitor	TALC	cell surface,druggable genome,external side of plasma membrane,neutral zinc metallopeptidase,protease	false	false
ANPEP	ICATIBANT	inhibitor	DrugBank	cell surface,druggable genome,external side of plasma membrane,neutral zinc metallopeptidase,protease	false	false
ANPEP	EZETIMIBE	other/unknown	DrugBank	cell surface,druggable genome,external side of plasma membrane,neutral zinc metallopeptidase,protease	false	false
ANPEP	TOSEDOSTAT	inhibitor	TALC	cell surface,druggable genome,external side of plasma membrane,neutral zinc metallopeptidase,protease	false	false
CYP2A6	(5-(PYRIDIN-3-YL)FURAN-2-YL)METHANAMINE	n/a	DrugBank	cytochrome p450,drug metabolism,drug resistance,druggable genome	false	false
CYP2A6	N,N-DIMETHYL(5-(PYRIDIN-3-YL)FURAN-2-YL)METHANAMINE	n/a	DrugBank	cytochrome p450,drug metabolism,drug resistance,druggable genome	false	false
CYP2A6	ARTESUNATE	n/a	PharmGKB	cytochrome p450,drug metabolism,drug resistance,druggable genome	false	false
CYP2A6	COUMARIN	n/a	PharmGKB	cytochrome p450,drug metabolism,drug resistance,druggable genome	false	false
CYP2A6	ARTEMISININ	n/a	PharmGKB	cytochrome p450,drug metabolism,drug resistance,druggable genome	false	false
CYP2A6	LETROZOLE	n/a	PharmGKB	cytochrome p450,drug metabolism,drug resistance,druggable genome	false	false
CYP2A6	VALPROIC ACID	n/a	PharmGKB	cytochrome p450,drug metabolism,drug resistance,druggable genome	false	false
CYP2A6	DOCETAXEL	n/a	PharmGKB	cytochrome p450,drug metabolism,drug resistance,druggable genome	false	false
CYP2A6	CAFFEINE	n/a	PharmGKB	cytochrome p450,drug metabolism,drug resistance,druggable genome	false	false
PAPSS1	GLYCEROL	n/a	DrugBank	kinase	false	false
PAPSS1	ADENOSINE-5'-PHOSPHOSULFATE	n/a	DrugBank	kinase	false	false
PAPSS1	GLYCEROL	n/a	DrugBank	kinase	false	false
PAPSS1	ADENOSINE-5'-PHOSPHOSULFATE	n/a	DrugBank	kinase	false	false
TUBA1A	CYT997	n/a	DrugBank	druggable genome	false	false
TUBA1A	2-MERCAPTO-N-[1,2,3,10-TETRAMETHOXY-9-OXO-5,6,7,9-TETRAHYDRO-BENZO[A]HEPTALEN-7-YL]ACETAMIDE	n/a	DrugBank	druggable genome	false	false
TUBA1A	EPOTHILONE B	n/a	DrugBank	druggable genome	false	false
TUBA1A	MEBENDAZOLE	inhibitor	DrugBank	druggable genome	false	false
TUBA1A	ALBENDAZOLE	inhibitor	DrugBank	druggable genome	false	false
TUBA1A	VINBLASTINE	adduct	DrugBank	druggable genome	false	false
TUBA1A	MEBENDAZOLE	n/a	TdgClinicalTrial	druggable genome	false	false
MAP2	PACLITAXEL	n/a	DrugBank		false	false
MAP2	ESTRAMUSTINE	antagonist	DrugBank		false	false
MAP2	DOCETAXEL	n/a	DrugBank		false	false
AREG	CRIZOTINIB	n/a	CIViC	cell surface,clinically actionable,growth factor	false	false
IL7R	RUXOLITINIB	n/a	DoCM	cell surface,clinically actionable,external side of plasma membrane	false	false
FYN	DASATINIB	inhibitor	TTD	drug resistance,druggable genome,kinase,tyrosine kinase	false	false
FYN	ENMD-2076	n/a	TdgClinicalTrial	drug resistance,druggable genome,kinase,tyrosine kinase	false	false
FYN	DASATINIB	n/a	TdgClinicalTrial	drug resistance,druggable genome,kinase,tyrosine kinase	false	false
FYN	DASATINIB	n/a	TEND	drug resistance,druggable genome,kinase,tyrosine kinase	false	false
FYN	DASATINIB	multitarget	DrugBank	drug resistance,druggable genome,kinase,tyrosine kinase	false	false
FYN	DASATINIB	inhibitor	TTD	drug resistance,druggable genome,kinase,tyrosine kinase	false	false
FYN	VX-680	inhibitor	TTD	drug resistance,druggable genome,kinase,tyrosine kinase	false	false
FYN	DASATINIB	inhibitor	TTD	drug resistance,druggable genome,kinase,tyrosine kinase	false	false
FYN	ENMD-2076	n/a	TdgClinicalTrial	drug resistance,druggable genome,kinase,tyrosine kinase	false	false
FYN	DASATINIB	n/a	TdgClinicalTrial	drug resistance,druggable genome,kinase,tyrosine kinase	false	false
FYN	DASATINIB	n/a	TEND	drug resistance,druggable genome,kinase,tyrosine kinase	false	false
FYN	DASATINIB	multitarget	DrugBank	drug resistance,druggable genome,kinase,tyrosine kinase	false	false
FYN	DASATINIB	inhibitor	TTD	drug resistance,druggable genome,kinase,tyrosine kinase	false	false
FYN	VX-680	inhibitor	TTD	drug resistance,druggable genome,kinase,tyrosine kinase	false	false
PRNP	TETRACYCLINE	inhibitor	DrugBank	cell surface,drug resistance,tumor suppressor	false	false
PRNP	TETRACYCLINE	inhibitor	DrugBank	cell surface,drug resistance,tumor suppressor	false	false
LGALS1	THIODIGALACTOSIDE	n/a	DrugBank	cell surface,drug resistance	false	false
STAT5B	DASATINIB	n/a	TEND	tumor suppressor	false	false
STAT5B	DASATINIB	n/a	TdgClinicalTrial	tumor suppressor	false	false
STAT5B	DASATINIB	inhibitor	DrugBank	tumor suppressor	false	false
TNNC2	FELODIPINE	other/unknown	DrugBank		false	false
TNNC2	CALCIUM	agonist	DrugBank		false	false
TNNC2	OCTYLPHENOXY POLYETHOXYETHANOL	n/a	DrugBank		false	false
ATP6V1B2	GALLIUM NITRATE	inhibitor	DrugBank	abc transporter,transporter	false	false
ATP6V1B2	4-(2-AMINOETHYL)BENZENESULFONYL FLUORIDE	n/a	DrugBank	abc transporter,transporter	false	false
ATP6V1B2	GALLIUM NITRATE	inhibitor	DrugBank	abc transporter,transporter	false	false
ATP6V1B2	4-(2-AMINOETHYL)BENZENESULFONYL FLUORIDE	n/a	DrugBank	abc transporter,transporter	false	false
PLAUR	WX-UK1	n/a	DrugBank	kinase	false	false
F2R	VORAPAXAR	antagonist	DrugBank	cell surface,druggable genome,g protein coupled receptor	false	false
F2R	STREPTOKINASE	cleavage	DrugBank	cell surface,druggable genome,g protein coupled receptor	false	false
F2R	VORAPAXAR	n/a	TdgClinicalTrial	cell surface,druggable genome,g protein coupled receptor	false	false
F2R	RUSALATIDE	n/a	TdgClinicalTrial	cell surface,druggable genome,g protein coupled receptor	false	false
F2R	VORAPAXAR	antagonist	DrugBank	cell surface,druggable genome,g protein coupled receptor	false	false
F2R	STREPTOKINASE	cleavage	DrugBank	cell surface,druggable genome,g protein coupled receptor	false	false
F2R	VORAPAXAR	n/a	TdgClinicalTrial	cell surface,druggable genome,g protein coupled receptor	false	false
F2R	RUSALATIDE	n/a	TdgClinicalTrial	cell surface,druggable genome,g protein coupled receptor	false	false
L3MBTL1	2-(N-MORPHOLINO)-ETHANESULFONIC ACID	n/a	DrugBank	tumor suppressor	false	false
PTGER3	CLOPROSTENOL	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	TREPROSTINIL	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	SULPROSTONE	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	SULPROSTONE	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	FLUPROSTENOL	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	L-826266	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	ENPROSTIL	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	ENPROSTIL	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	GR 63799	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	SC-51322	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	ILOPROST	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	CARBACYCLIN	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	ONO-AE-248	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	DG-041	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	DG-041	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	DG-041	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	ILOPROST	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	L-826266	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	L-826266	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	CLOPROSTENOL	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	CICAPROST	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	DG-041	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	MISOPROSTOL	agonist	DrugBank	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	BIMATOPROST	n/a	TdgClinicalTrial	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	MISOPROSTOL	agonist	ChEMBL	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	CLOPROSTENOL	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	TREPROSTINIL	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	SULPROSTONE	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	SULPROSTONE	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	FLUPROSTENOL	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	L-826266	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	ENPROSTIL	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	ENPROSTIL	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	GR 63799	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	SC-51322	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	ILOPROST	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	CARBACYCLIN	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	ONO-AE-248	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	DG-041	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	DG-041	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	DG-041	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	ILOPROST	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	L-826266	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	L-826266	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	CLOPROSTENOL	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	CICAPROST	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	DG-041	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	MISOPROSTOL	agonist	DrugBank	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	BIMATOPROST	n/a	TdgClinicalTrial	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
PTGER3	MISOPROSTOL	agonist	ChEMBL	druggable genome,g protein coupled receptor,nuclear hormone receptor	false	false
CXCR4	MSX-122	antagonist	TTD	cell surface,druggable genome,g protein coupled receptor	false	false
CXCR4	ALX40-4C	n/a	GuideToPharmacologyInteractions	cell surface,druggable genome,g protein coupled receptor	false	false
CXCR4	PLERIXAFOR	n/a	GuideToPharmacologyInteractions	cell surface,druggable genome,g protein coupled receptor	false	false
CXCR4	PLERIXAFOR	n/a	TEND	cell surface,druggable genome,g protein coupled receptor	false	false
CXCR4	PLERIXAFOR	antagonist	DrugBank	cell surface,druggable genome,g protein coupled receptor	false	false
CXCR4	AMD-070	n/a	DrugBank	cell surface,druggable genome,g protein coupled receptor	false	false
CXCR4	PLERIXAFOR	n/a	TdgClinicalTrial	cell surface,druggable genome,g protein coupled receptor	false	false
CXCR4	AMD-070	n/a	TdgClinicalTrial	cell surface,druggable genome,g protein coupled receptor	false	false
CXCR4	PLERIXAFOR	partial agonist	ChEMBL	cell surface,druggable genome,g protein coupled receptor	false	false
CXCR4	DOCETAXEL	n/a	CIViC	cell surface,druggable genome,g protein coupled receptor	false	false
CXCR4	MSX-122	antagonist	TTD	cell surface,druggable genome,g protein coupled receptor	false	false
CXCR4	ALX40-4C	n/a	GuideToPharmacologyInteractions	cell surface,druggable genome,g protein coupled receptor	false	false
CXCR4	PLERIXAFOR	n/a	GuideToPharmacologyInteractions	cell surface,druggable genome,g protein coupled receptor	false	false
CXCR4	PLERIXAFOR	n/a	TEND	cell surface,druggable genome,g protein coupled receptor	false	false
CXCR4	PLERIXAFOR	antagonist	DrugBank	cell surface,druggable genome,g protein coupled receptor	false	false
CXCR4	AMD-070	n/a	DrugBank	cell surface,druggable genome,g protein coupled receptor	false	false
CXCR4	PLERIXAFOR	n/a	TdgClinicalTrial	cell surface,druggable genome,g protein coupled receptor	false	false
CXCR4	AMD-070	n/a	TdgClinicalTrial	cell surface,druggable genome,g protein coupled receptor	false	false
CXCR4	PLERIXAFOR	partial agonist	ChEMBL	cell surface,druggable genome,g protein coupled receptor	false	false
CXCR4	DOCETAXEL	n/a	CIViC	cell surface,druggable genome,g protein coupled receptor	false	false
CYP4F2	PHENPROCOUMON	n/a	PharmGKB	cytochrome p450,drug metabolism,druggable genome	false	false
CYP4F2	ACENOCOUMAROL	n/a	PharmGKB	cytochrome p450,drug metabolism,druggable genome	false	false
P2RY14	UDP-GALACTOSE	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor	false	false
P2RY14	UDP-GLUCURONIC ACID	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor	false	false
P2RY14	PPTN	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor	false	false
P2RY14	UDP-GLUCOSE	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor	false	false
P2RY14	UDP-GALACTOSE	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor	false	false
P2RY14	UDP-GLUCURONIC ACID	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor	false	false
P2RY14	PPTN	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor	false	false
P2RY14	UDP-GLUCOSE	n/a	GuideToPharmacologyInteractions	druggable genome,g protein coupled receptor	false	false
SELL	BIMOSIAMOSE	n/a	TdgClinicalTrial	cell surface,external side of plasma membrane	false	false
